0.00000000 12.36971378 10.95168304 0.11463732
0.10000000 12.33884716 11.03173065 0.10593506
0.20000000 12.24693966 11.17578697 0.08746289
0.30000001 12.09603405 11.14123249 0.07893509
0.40000001 11.88944530 10.82646084 0.08940572
0.50000000 11.63162136 10.43115330 0.10320728
0.60000002 11.32797241 10.14679909 0.10427050
0.70000005 10.98465252 9.99617577 0.08998708
0.80000007 10.60834312 9.84779930 0.07169299
0.90000010 10.20600700 9.52420998 0.06680351
1.00000012 9.78465557 9.04799843 0.07528698
1.10000014 9.35113811 8.58673096 0.08174483
1.20000017 8.91194248 8.22856617 0.07668096
1.30000019 8.47303963 7.95151806 0.06155071
1.40000021 8.03975391 7.65625954 0.04769976
1.50000024 7.61668348 7.27200365 0.04525327
1.60000026 7.20764875 6.85328913 0.04916438
1.70000029 6.81568241 6.47784185 0.04956812
1.80000031 6.44305038 6.16752625 0.04276299
1.90000033 6.09129715 5.89793634 0.03174378
2.00000024 5.76131201 5.62366199 0.02389213
2.10000014 5.45341206 5.33133650 0.02238517
2.20000005 5.16742659 5.04930782 0.02285833
2.29999995 4.90279102 4.79885817 0.02119871
2.39999986 4.65863514 4.58074045 0.01672050
2.49999976 4.43386555 4.38309383 0.01145089
2.59999967 4.22724056 4.19221210 0.00828637
2.69999957 4.03743315 4.00736666 0.00744693
2.79999948 3.86308742 3.83580971 0.00706112
2.89999938 3.70285964 3.68051004 0.00603577
2.99999928 3.55545163 3.53989649 0.00437501
3.09999919 3.41963482 3.41012430 0.00278115
3.19999909 3.29426336 3.28796768 0.00191110
3.29999900 3.17828536 3.17314267 0.00161807
3.39999890 3.07074523 3.06635261 0.00143047
3.49999881 2.97078228 2.96737885 0.00114563
3.59999871 2.87762737 2.87538528 0.00077914
3.69999862 2.79059720 2.78929377 0.00046708
3.79999852 2.70908713 2.70826483 0.00030354
3.89999843 2.63256311 2.63191772 0.00024516
3.99999833 2.56055570 2.56003571 0.00020308
4.09999847 2.49265051 2.49224877 0.00016117
4.19999838 2.42848349 2.42820978 0.00011271
4.29999828 2.36773181 2.36756611 0.00006998
4.39999819 2.31011200 2.30999327 0.00005140
4.49999809 2.25537133 2.25527740 0.00004165
4.59999800 2.20328522 2.20320463 0.00003658
4.69999790 2.15365338 2.15357876 0.00003465
4.79999781 2.10629678 2.10623503 0.00002932
4.89999771 2.06105423 2.06099486 0.00002880
4.99999762 2.01778030 2.01773429 0.00002280
5.09999752 1.97634351 1.97631168 0.00001610
5.19999743 1.93662441 1.93659210 0.00001668
5.29999733 1.89851451 1.89848185 0.00001720
5.39999723 1.86191452 1.86188865 0.00001389
5.49999714 1.82673347 1.82670426 0.00001599
5.59999704 1.79288781 1.79285789 0.00001669
5.69999695 1.76030099 1.76027501 0.00001476
5.79999685 1.72890210 1.72887409 0.00001620
5.89999676 1.69862592 1.69859886 0.00001593
5.99999666 1.66941178 1.66938639 0.00001521
