0.00000000 12.36971378 11.13354492 0.09993512
0.10000000 12.33884716 11.22613239 0.09017980
0.20000000 12.24693966 11.35842705 0.07254977
0.30000001 12.09603405 11.22379589 0.07210943
0.40000001 11.88944530 10.85088921 0.08735110
0.50000000 11.63162136 10.53943443 0.09389808
0.60000002 11.32797241 10.39755249 0.08213472
0.70000005 10.98465252 10.27793026 0.06433725
0.80000007 10.60834312 9.94072628 0.06293318
0.90000010 10.20600700 9.45043755 0.07403184
1.00000012 9.78465557 9.03140640 0.07698270
1.10000014 9.35113811 8.74304295 0.06502900
1.20000017 8.91194248 8.47253609 0.04930535
1.30000019 8.47303963 8.07518101 0.04695583
1.40000021 8.03975391 7.61188364 0.05321933
1.50000024 7.61668348 7.21109343 0.05325022
1.60000026 7.20764875 6.89643908 0.04317770
1.70000029 6.81568241 6.60194016 0.03136036
1.80000031 6.44305038 6.25871277 0.02861030
1.90000033 6.09129715 5.90286112 0.03093529
2.00000024 5.76131201 5.59073162 0.02960791
2.10000014 5.45341206 5.32841587 0.02292073
2.20000005 5.16742659 5.08590746 0.01577557
2.29999995 4.90279102 4.83640528 0.01354040
2.39999986 4.65863514 4.59416771 0.01383827
2.49999976 4.43386555 4.37781096 0.01264238
2.59999967 4.22724056 4.18775177 0.00934151
2.69999957 4.03743315 4.01299953 0.00605177
2.79999948 3.86308742 3.84451294 0.00480819
2.89999938 3.70285964 3.68573093 0.00462580
2.99999928 3.55545163 3.54105258 0.00404985
3.09999919 3.41963482 3.40978265 0.00288106
3.19999909 3.29426336 3.28843999 0.00176773
3.29999900 3.17828536 3.17419910 0.00128568
3.39999890 3.07074523 3.06717086 0.00116401
3.49999881 2.97078228 2.96784997 0.00098705
3.59999871 2.87762737 2.87564063 0.00069041
3.69999862 2.79059720 2.78944445 0.00041308
3.79999852 2.70908713 2.70831633 0.00028453
3.89999843 2.63256311 2.63192248 0.00024335
3.99999833 2.56055570 2.56001782 0.00021006
4.09999847 2.49265051 2.49226332 0.00015533
4.19999838 2.42848349 2.42824674 0.00009749
4.29999828 2.36773181 2.36756659 0.00006978
4.39999819 2.31011200 2.30995965 0.00006595
4.49999809 2.25537133 2.25523901 0.00005867
4.59999800 2.20328522 2.20316720 0.00005356
4.69999790 2.15365338 2.15354800 0.00004893
4.79999781 2.10629678 2.10620689 0.00004267
4.89999771 2.06105423 2.06096864 0.00004153
4.99999762 2.01778030 2.01770067 0.00003947
5.09999752 1.97634351 1.97629333 0.00002539
5.19999743 1.93662441 1.93657410 0.00002598
5.29999733 1.89851451 1.89846158 0.00002788
5.39999723 1.86191452 1.86186755 0.00002523
5.49999714 1.82673347 1.82667732 0.00003074
5.59999704 1.79288781 1.79283547 0.00002919
5.69999695 1.76030099 1.76025581 0.00002567
5.79999685 1.72890210 1.72885931 0.00002475
5.89999676 1.69862592 1.69857657 0.00002905
5.99999666 1.66941178 1.66936386 0.00002871
